card_id,card_code,card_rarity,card_type,card_image,card_art_variant,card_name,card_color,card_expansion,card_power,card_cost,card_counter,card_effect,card_trigger,card_banned
OP11-052-0,OP11-052,C,Firetank Pirates;Former Rolling Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/OP11-052.png?250502,0,Charlotte Lola,Blue,OP11,7000.0,5,1000.0,-,,0
OP11-053-0,OP11-053,UC,Animal;Straw Hat Crew,https://en.onepiece-cardgame.com/images/cardlist/card/OP11-053.png?250502,0,Tony Tony.Chopper,Blue,OP11,6000.0,5,2000.0,-,,0
OP11-054-0,OP11-054,SR,Straw Hat Crew,https://en.onepiece-cardgame.com/images/cardlist/card/OP11-054.png?250502,0,Nami,Blue,OP11,6000.0,5,1000.0,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)[On Play] If your Leader is multicolored, draw 3 cards and place 2 cards from your hand at the top or bottom of your deck in any order.",,0
OP11-054-1,OP11-054,SR,Straw Hat Crew,https://en.onepiece-cardgame.com/images/cardlist/card/OP11-054_p1.png?250502,1,Nami,Blue,OP11,6000.0,5,1000.0,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)[On Play] If your Leader is multicolored, draw 3 cards and place 2 cards from your hand at the top or bottom of your deck in any order.",,0
OP11-055-0,OP11-055,UC,Dressrosa;Supernovas,https://en.onepiece-cardgame.com/images/cardlist/card/OP11-055.png?250502,0,Bartolomeo,Blue,OP11,7000.0,6,2000.0,-,,0
OP11-056-0,OP11-056,R,Straw Hat Crew,https://en.onepiece-cardgame.com/images/cardlist/card/OP11-056.png?250502,0,Brook,Blue,OP11,4000.0,3,1000.0,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)[On Play] Place up to 1 Character with a base cost of 1 at the bottom of the owner's deck.",,0
OP11-057-0,OP11-057,C,Minks,https://en.onepiece-cardgame.com/images/cardlist/card/OP11-057.png?250502,0,Pedro,Blue,OP11,1000.0,1,1000.0,"If you have 4 or less cards in your hand, this Character gains [Blocker].(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)",,0
OP11-058-0,OP11-058,UC,Straw Hat Crew,https://en.onepiece-cardgame.com/images/cardlist/card/OP11-058.png?250502,0,Monkey.D.Luffy,Blue,OP11,7000.0,5,1000.0,"If you have 5 or more cards in your hand, this Character cannot attack.[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)",,0
OP11-059-0,OP11-059,C,Straw Hat Crew,https://en.onepiece-cardgame.com/images/cardlist/card/OP11-059.png?250502,0,Gum-Gum King Cobra,Blue,OP11,,1,,"[Counter] Up to 1 of your Leader or Character cards gains +2000 power during this battle. Then, if you have 4 or less cards in your hand, that card gains an additional +2000 power during this battle.",[Trigger] Return up to 1 Character with a cost of 2 or less to the owner's hand.,0
OP11-060-0,OP11-060,R,Straw Hat Crew,https://en.onepiece-cardgame.com/images/cardlist/card/OP11-060.png?250502,0,Let's Crash This Wedding!!!,Blue,OP11,,1,,"[Main] If your Leader is multicolored, look at 5 cards from the top of your deck; reveal up to 1 {Straw Hat Crew} type card other than [Let's Crash This Wedding!!!] and add it to your hand. Then, place the rest at the bottom of your deck in any order.",[Trigger] Activate this card's [Main] effect.,0
OP11-061-0,OP11-061,UC,Straw Hat Crew,https://en.onepiece-cardgame.com/images/cardlist/card/OP11-061.png?250502,0,Gum-Gum Jet Culverin,Blue,OP11,,3,,[Main] Place up to 1 of your opponent's Characters with a base cost of 4 or less at the bottom of the owner's deck.,[Trigger] Place up to 1 Character with a cost of 1 or less at the bottom of the owner's deck.,0
OP11-062-0,OP11-062,L,Big Mom Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/OP11-062.png?250502,0,Charlotte Katakuri,Purple,OP11,5000.0,,,"[When Attacking]/[On Your Opponent's Attack] [Once Per Turn] DON!! −1: Look at 1 card from the top of your opponent's deck. Then, this Leader gains +1000 power during this battle.",,0
OP11-062-1,OP11-062,L,Big Mom Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/OP11-062_p1.png?250502,1,Charlotte Katakuri,Purple,OP11,5000.0,,,"[When Attacking]/[On Your Opponent's Attack] [Once Per Turn] DON!! −1: Look at 1 card from the top of your opponent's deck. Then, this Leader gains +1000 power during this battle.",,0
OP11-063-0,OP11-063,C,Impel Down,https://en.onepiece-cardgame.com/images/cardlist/card/OP11-063.png?250502,0,Little Sadi,Purple,OP11,2000.0,2,2000.0,"[On Play] DON!! −1 (You may return the specified number of DON!! cards from your field to your DON!! deck.): If your Leader has the {Impel Down} type, rest up to 1 of your opponent's Characters with a cost of 3 or less.",,0
OP11-064-0,OP11-064,C,Impel Down,https://en.onepiece-cardgame.com/images/cardlist/card/OP11-064.png?250502,0,Saldeath,Purple,OP11,8000.0,6,1000.0,-,,0
OP11-065-0,OP11-065,UC,Big Mom Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/OP11-065.png?250502,0,Charlotte Anana,Purple,OP11,1000.0,1,1000.0,"If you have a purple {Big Mom Pirates} type Character other than [Charlotte Anana], this Character gains [Blocker].(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)",,0
OP11-066-0,OP11-066,R,Big Mom Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/OP11-066.png?250502,0,Charlotte Oven,Purple,OP11,5000.0,4,1000.0,"[Activate: Main] You may rest this Character: Choose a cost and reveal 1 card from the top of your opponent's deck. If the revealed card has the chosen cost, K.O. up to 1 of your opponent's Characters with a base cost of 3 or less. Then, add up to 1 DON!! card from your DON!! deck and rest it.",,0
OP11-067-0,OP11-067,SR,Big Mom Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/OP11-067.png?250502,0,Charlotte Katakuri,Purple,OP11,8000.0,8,,"[Blocker][End of Your Turn] Set up to 2 of your {Big Mom Pirates} type Characters with a cost of 3 or more as active. Then, add up to 1 DON!! card from your DON!! deck and rest it.",,0
OP11-067-1,OP11-067,SR,Big Mom Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/OP11-067_p1.png?250502,1,Charlotte Katakuri,Purple,OP11,8000.0,8,,"[Blocker][End of Your Turn] Set up to 2 of your {Big Mom Pirates} type Characters with a cost of 3 or more as active. Then, add up to 1 DON!! card from your DON!! deck and rest it.",,0
OP11-068-0,OP11-068,UC,Big Mom Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/OP11-068.png?250502,0,Charlotte Daifuku,Purple,OP11,7000.0,6,2000.0,-,,0
OP11-069-0,OP11-069,R,Big Mom Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/OP11-069.png?250502,0,Charlotte Brulee,Purple,OP11,4000.0,3,1000.0,"[On Play] You may add 1 card from the top of your Life cards to your hand: If your Leader has the {Big Mom Pirates} type, add up to 1 DON!! card from your DON!! deck and set it as active.",,0
OP11-070-0,OP11-070,SR,Big Mom Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/OP11-070.png?250502,0,Charlotte Pudding,Purple,OP11,,1,1000.0,"[On Play] Look at 5 cards from the top of your deck; reveal up to 1 {Big Mom Pirates} type card with a cost of 2 or more and add it to your hand. Then, place the rest at the bottom of your deck in any order.[Activate: Main] DON!! −1, You may rest this Character: Look at 1 card from the top of your opponent's deck.",,0
OP11-070-1,OP11-070,SR,Big Mom Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/OP11-070_p1.png?250502,1,Charlotte Pudding,Purple,OP11,,1,1000.0,"[On Play] Look at 5 cards from the top of your deck; reveal up to 1 {Big Mom Pirates} type card with a cost of 2 or more and add it to your hand. Then, place the rest at the bottom of your deck in any order.[Activate: Main] DON!! −1, You may rest this Character: Look at 1 card from the top of your opponent's deck.",,0
OP11-071-0,OP11-071,R,Big Mom Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/OP11-071.png?250502,0,Charlotte Perospero,Purple,OP11,7000.0,5,,"[Activate: Main] [Once Per Turn] You may trash 1 card from your hand: Choose a cost and reveal 1 card from the top of your opponent's deck. If the revealed card has the chosen cost, draw 1 card and add up to 1 DON!! card from your DON!! deck and set it as active.",,0
OP11-072-0,OP11-072,UC,Big Mom Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/OP11-072.png?250502,0,Charlotte Mont-d'or,Purple,OP11,4000.0,3,2000.0,"[Activate: Main] [Once Per Turn] DON!! −1, You may rest this Character: Your opponent places 2 cards from their trash at the bottom of their deck in any order. Then, add 1 card from the top of your Life cards to your hand.",,0
OP11-073-0,OP11-073,R,The Four Emperors;Big Mom Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/OP11-073.png?250502,0,Charlotte Linlin,Purple,OP11,12000.0,10,,"If your Leader has the {Big Mom Pirates} type, this Character gains [Rush].[On Your Opponent's Attack] [Once Per Turn] DON!! −5: Choose a cost and reveal 1 card from the top of your opponent's deck. If the revealed card has the chosen cost, up to 1 of your Leader gains +2000 power during this turn.",,0
OP11-073-1,OP11-073,R,The Four Emperors;Big Mom Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/OP11-073_p1.png?250502,1,Charlotte Linlin,Purple,OP11,12000.0,10,,"If your Leader has the {Big Mom Pirates} type, this Character gains [Rush].[On Your Opponent's Attack] [Once Per Turn] DON!! −5: Choose a cost and reveal 1 card from the top of your opponent's deck. If the revealed card has the chosen cost, up to 1 of your Leader gains +2000 power during this turn.",,0
OP11-074-0,OP11-074,C,Big Mom Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/OP11-074.png?250502,0,Streusen,Purple,OP11,3000.0,3,2000.0,"[Activate: Main] [Once Per Turn] DON!! −1, You may rest this Character: Choose a cost and reveal 1 card from the top of your opponent's deck. If the revealed card has the chosen cost, rest up to 1 of your opponent's Characters with a cost of 4 or less.",,0
OP11-075-0,OP11-075,C,Giant;Ohara;Former Navy,https://en.onepiece-cardgame.com/images/cardlist/card/OP11-075.png?250502,0,Jaguar.D.Saul,Purple,OP11,6000.0,6,,"[On Play] If your Leader is [Nico Robin] and you have 7 or more DON!! cards on your field, draw 2 cards.",[Trigger] Activate this card's [On Play] effect.,0
OP11-076-0,OP11-076,C,Impel Down,https://en.onepiece-cardgame.com/images/cardlist/card/OP11-076.png?250502,0,Hannyabal,Purple,OP11,5000.0,5,1000.0,"[Blocker][On Play] If your Leader has the {Impel Down} type, play up to 1 {Impel Down} type Character card with a cost of 3 or less from your hand.",,0
OP11-077-0,OP11-077,C,Homies;Big Mom Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/OP11-077.png?250502,0,Randolph,Purple,OP11,2000.0,1,1000.0,"[Your Turn] [Once Per Turn] When a DON!! card on your field is returned to your DON!! deck, up to 1 of your {Big Mom Pirates} type Characters gains +2 cost until the end of your opponent's next turn.",,0
OP11-078-0,OP11-078,UC,Big Mom Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/OP11-078.png?250502,0,Decuplets,Purple,OP11,6000.0,5,2000.0,-,,0
OP11-079-0,OP11-079,UC,Big Mom Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/OP11-079.png?250502,0,When Two Men Are Fighting the Last Thing I Need Is Some Half-Hearted Assistance!!!!,Purple,OP11,,1,,"[Counter] Choose a cost and reveal 1 card from the top of your opponent's deck. If the revealed card has the chosen cost, up to 1 of your Leader or Character cards gains +5000 power during this battle.",[Trigger] Draw 1 card.,0
OP11-080-0,OP11-080,R,Straw Hat Crew,https://en.onepiece-cardgame.com/images/cardlist/card/OP11-080.png?250502,0,Gear Two,Purple,OP11,,1,,"[Main] You may rest 2 of your DON!! cards: If your Leader's colors include blue, add up to 1 DON!! card from your DON!! deck and rest it.[Counter] Up to 1 of your Leader gains +3000 power during this battle.",,0
OP11-080-1,OP11-080,R,Straw Hat Crew,https://en.onepiece-cardgame.com/images/cardlist/card/OP11-080_p1.png?250502,1,Gear Two,Purple,OP11,,1,,"[Main] You may rest 2 of your DON!! cards: If your Leader's colors include blue, add up to 1 DON!! card from your DON!! deck and rest it.[Counter] Up to 1 of your Leader gains +3000 power during this battle.",,0
OP11-081-0,OP11-081,C,The Four Emperors;Big Mom Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/OP11-081.png?250502,0,Cognac Mama-Mash,Purple,OP11,,6,,"[Main] Choose a cost and reveal 1 card from the top of your opponent's deck. If the revealed card has the chosen cost, K.O. up to 1 of your opponent's Characters with a base cost of 8 or less.",[Trigger] Add up to 1 DON!! card from your DON!! deck and set it as active.,0
OP11-082-0,OP11-082,R,Navy,https://en.onepiece-cardgame.com/images/cardlist/card/OP11-082.png?250502,0,Aramaki,Black,OP11,2000.0,1,2000.0,"[Activate: Main] You may trash this Character: If your Leader has the {Navy} type, up to 1 of your {Navy} type Characters can also attack active Characters during this turn. Then, trash 2 cards from the top of your deck.",,0
OP11-083-0,OP11-083,R,Caribou Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/OP11-083.png?250502,0,Caribou,Black,OP11,2000.0,1,2000.0,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)[On Play] Trash 2 cards from your hand.",,0
OP11-084-0,OP11-084,R,Navy,https://en.onepiece-cardgame.com/images/cardlist/card/OP11-084.png?250502,0,Kuzan,Black,OP11,5000.0,4,1000.0,[On Play] Trash 3 cards from the top of your deck.[When Attacking] Up to 1 of your {Navy} type Leader or Character cards can also attack active Characters during this turn.,,0
OP11-084-1,OP11-084,R,Navy,https://en.onepiece-cardgame.com/images/cardlist/card/OP11-084_p1.png?250502,1,Kuzan,Black,OP11,5000.0,4,1000.0,[On Play] Trash 3 cards from the top of your deck.[When Attacking] Up to 1 of your {Navy} type Leader or Character cards can also attack active Characters during this turn.,,0
OP11-085-0,OP11-085,C,Land of Wano;Kurozumi Clan,https://en.onepiece-cardgame.com/images/cardlist/card/OP11-085.png?250502,0,Kurozumi Orochi,Black,OP11,4000.0,3,1000.0,[On Play] Add up to 1 {SMILE} type card with a cost of 5 or less from your trash to your hand.,,0
OP11-086-0,OP11-086,C,Caribou Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/OP11-086.png?250502,0,Coribou,Black,OP11,5000.0,3,1000.0,[On Play] Trash 1 card from your hand.[Activate: Main] You may trash this Character: Play up to 1 [Caribou] with a cost of 4 or less from your trash.,,0
OP11-087-0,OP11-087,UC,Animal Kingdom Pirates;SMILE,https://en.onepiece-cardgame.com/images/cardlist/card/OP11-087.png?250502,0,Miss Sarahebi,Black,OP11,6000.0,5,2000.0,-,,0
OP11-088-0,OP11-088,C,Navy,https://en.onepiece-cardgame.com/images/cardlist/card/OP11-088.png?250502,0,Shu,Black,OP11,5000.0,4,1000.0,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)[Once Per Turn] This effect can be activated when your opponent's Character attacks. If that Character has the <Slash> attribute, this Character gains +5000 power during this battle.",,0
OP11-089-0,OP11-089,C,Animal Kingdom Pirates,https://en.onepiece-cardgame.com/images/cardlist/card/OP11-089.png?250502,0,Black Maria,Black,OP11,7000.0,5,1000.0,-,,0
OP11-090-0,OP11-090,C,Animal Kingdom Pirates;SMILE,https://en.onepiece-cardgame.com/images/cardlist/card/OP11-090.png?250502,0,Briscola,Black,OP11,2000.0,2,1000.0,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)",,0
OP11-091-0,OP11-091,UC,Navy,https://en.onepiece-cardgame.com/images/cardlist/card/OP11-091.png?250502,0,Berry Good,Black,OP11,5000.0,4,2000.0,[On Play] Your opponent places 3 Events from their trash at the bottom of their deck in any order.,,0
OP11-092-0,OP11-092,SR,Navy;SWORD,https://en.onepiece-cardgame.com/images/cardlist/card/OP11-092.png?250502,0,Helmeppo,Black,OP11,7000.0,6,,"[On Play] You may trash 1 card from your hand: Draw 1 card and play up to 1 {SWORD} type Character card with a cost of 8 or less other than [Helmeppo] from your trash. Then, place the 1 Character played by this effect at the bottom of the owner's deck at the end of this turn.",,0
